job_id,job_title,industry,skills_required,,,,,
2545,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2546,AI Engineer,AI,"PyTorch, Python",,,,,
2547,Quantum Software Developer,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2548,Smart Contract Engineer,Blockchain,"Solidity, Ethereum",,,,,
2549,AI Engineer,AI,"TensorFlow, Python",,,,,
2550,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2551,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
2552,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
2553,Data Scientist,AI,"Python, PyTorch",,,,,
2554,Smart Contract Engineer,Blockchain,"Ethereum, Solidity",,,,,
2555,ML Researcher,AI,"TensorFlow, Python",,,,,
2556,Quantum Researcher,Quantum Computing,"Qiskit, Linear Algebra",,,,,
2557,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
2558,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
2559,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2560,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2561,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2562,Quantum Software Developer,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2563,Quantum Software Developer,Quantum Computing,"Qiskit, Linear Algebra",,,,,
2564,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2565,Blockchain Developer,Blockchain,"Rust, Solidity",,,,,
2566,Blockchain Developer,Blockchain,"Ethereum, Rust",,,,,
2567,Quantum Researcher,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
2568,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
2569,Smart Contract Engineer,Blockchain,"Rust, Solidity",,,,,
2570,AI Engineer,AI,"Python, TensorFlow",,,,,
2571,Data Scientist,AI,"Python, TensorFlow",,,,,
2572,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2573,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
2574,Smart Contract Engineer,Blockchain,"Rust, Solidity",,,,,
2575,Blockchain Developer,Blockchain,"Ethereum, Rust",,,,,
2576,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
2577,Data Scientist,AI,"TensorFlow, PyTorch",,,,,
2578,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2579,Blockchain Developer,Blockchain,"Solidity, Ethereum",,,,,
2580,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2581,Data Scientist,AI,"PyTorch, Python",,,,,
2582,Blockchain Developer,Blockchain,"Ethereum, Rust",,,,,
2583,Smart Contract Engineer,Blockchain,"Rust, Ethereum",,,,,
2584,AI Engineer,AI,"TensorFlow, PyTorch",,,,,
2585,Blockchain Developer,Blockchain,"Ethereum, Rust",,,,,
2586,AI Engineer,AI,"Python, PyTorch",,,,,
2587,Data Scientist,AI,"Python, TensorFlow",,,,,
2588,Quantum Software Developer,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2589,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2590,Quantum Software Developer,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
2591,AI Engineer,AI,"Python, TensorFlow",,,,,
2592,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
2593,Quantum Software Developer,Quantum Computing,"Qiskit, Linear Algebra",,,,,
2594,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2595,Data Scientist,AI,"TensorFlow, Python",,,,,
2596,Quantum Researcher,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
2597,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2598,Data Scientist,AI,"TensorFlow, PyTorch",,,,,
2599,ML Researcher,AI,"Python, TensorFlow",,,,,
2600,Quantum Software Developer,Quantum Computing,"Qiskit, Linear Algebra",,,,,
2601,ML Researcher,AI,"PyTorch, Python",,,,,
2602,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2603,Blockchain Developer,Blockchain,"Rust, Solidity",,,,,
2604,ML Researcher,AI,"Python, TensorFlow",,,,,
2605,AI Engineer,AI,"Python, TensorFlow",,,,,
2606,Smart Contract Engineer,Blockchain,"Solidity, Ethereum",,,,,
2607,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2608,Smart Contract Engineer,Blockchain,"Solidity, Rust",,,,,
2609,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2610,Blockchain Developer,Blockchain,"Rust, Ethereum",,,,,
2611,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2612,Smart Contract Engineer,Blockchain,"Ethereum, Solidity",,,,,
2613,AI Engineer,AI,"TensorFlow, PyTorch",,,,,
2614,Blockchain Developer,Blockchain,"Rust, Ethereum",,,,,
2615,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
2616,Quantum Software Developer,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2617,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2618,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
2619,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2620,Smart Contract Engineer,Blockchain,"Solidity, Rust",,,,,
2621,ML Researcher,AI,"Python, PyTorch",,,,,
2622,Blockchain Developer,Blockchain,"Solidity, Ethereum",,,,,
2623,Blockchain Developer,Blockchain,"Rust, Ethereum",,,,,
2624,Smart Contract Engineer,Blockchain,"Rust, Ethereum",,,,,
2625,ML Researcher,AI,"TensorFlow, PyTorch",,,,,
2626,ML Researcher,AI,"Python, PyTorch",,,,,
2627,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2628,Quantum Software Developer,Quantum Computing,"Qiskit, Linear Algebra",,,,,
2629,Data Scientist,AI,"PyTorch, Python",,,,,
2630,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2631,Smart Contract Engineer,Blockchain,"Solidity, Ethereum",,,,,
2632,Blockchain Developer,Blockchain,"Ethereum, Rust",,,,,
2633,Quantum Software Developer,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
2634,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
2635,Blockchain Developer,Blockchain,"Solidity, Rust",,,,,
2636,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2637,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2638,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2639,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2640,Blockchain Developer,Blockchain,"Ethereum, Rust",,,,,
2641,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2642,Blockchain Developer,Blockchain,"Ethereum, Solidity",,,,,
2643,Quantum Researcher,Quantum Computing,"Qiskit, Linear Algebra",,,,,
2644,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2645,Quantum Software Developer,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
2646,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2647,AI Engineer,AI,"TensorFlow, PyTorch",,,,,
2648,ML Researcher,AI,"PyTorch, Python",,,,,
2649,Quantum Software Developer,Quantum Computing,"Qiskit, Linear Algebra",,,,,
2650,Blockchain Developer,Blockchain,"Solidity, Rust",,,,,
2651,ML Researcher,AI,"Python, PyTorch",,,,,
2652,ML Researcher,AI,"TensorFlow, Python",,,,,
2653,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2654,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2655,Quantum Researcher,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
2656,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2657,ML Researcher,AI,"Python, PyTorch",,,,,
2658,Data Scientist,AI,"TensorFlow, PyTorch",,,,,
2659,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2660,Smart Contract Engineer,Blockchain,"Solidity, Ethereum",,,,,
2661,Quantum Software Developer,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2662,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
2663,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2664,Blockchain Developer,Blockchain,"Ethereum, Solidity",,,,,
2665,Blockchain Developer,Blockchain,"Ethereum, Rust",,,,,
2666,ML Researcher,AI,"Python, PyTorch",,,,,
2667,Quantum Software Developer,Quantum Computing,"Qiskit, Linear Algebra",,,,,
2668,ML Researcher,AI,"TensorFlow, PyTorch",,,,,
2669,ML Researcher,AI,"TensorFlow, Python",,,,,
2670,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2671,ML Researcher,AI,"PyTorch, TensorFlow",,,,,
2672,Quantum Software Developer,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
2673,Quantum Software Developer,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2674,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2675,Quantum Researcher,Quantum Computing,"Qiskit, Linear Algebra",,,,,
2676,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2677,Data Scientist,AI,"Python, TensorFlow",,,,,
2678,Blockchain Developer,Blockchain,"Rust, Solidity",,,,,
2679,ML Researcher,AI,"Python, PyTorch",,,,,
2680,Data Scientist,AI,"PyTorch, Python",,,,,
2681,AI Engineer,AI,"Python, PyTorch",,,,,
2682,Blockchain Developer,Blockchain,"Ethereum, Rust",,,,,
2683,AI Engineer,AI,"TensorFlow, PyTorch",,,,,
2684,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
2685,Blockchain Developer,Blockchain,"Rust, Solidity",,,,,
2686,Data Scientist,AI,"TensorFlow, PyTorch",,,,,
2687,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2688,Smart Contract Engineer,Blockchain,"Solidity, Rust",,,,,
2689,Data Scientist,AI,"TensorFlow, Python",,,,,
2690,Smart Contract Engineer,Blockchain,"Rust, Ethereum",,,,,
2691,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2692,Quantum Researcher,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
2693,ML Researcher,AI,"Python, PyTorch",,,,,
2694,Smart Contract Engineer,Blockchain,"Solidity, Ethereum",,,,,
2695,Blockchain Developer,Blockchain,"Solidity, Ethereum",,,,,
2696,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
2697,AI Engineer,AI,"PyTorch, TensorFlow",,,,,
2698,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2699,Data Scientist,AI,"Python, TensorFlow",,,,,
2700,Blockchain Developer,Blockchain,"Ethereum, Rust",,,,,
2701,Data Scientist,AI,"PyTorch, Python",,,,,
2702,Blockchain Developer,Blockchain,"Ethereum, Rust",,,,,
2703,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2704,AI Engineer,AI,"PyTorch, TensorFlow",,,,,
2705,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
2706,AI Engineer,AI,"PyTorch, Python",,,,,
2707,Blockchain Developer,Blockchain,"Ethereum, Rust",,,,,
2708,Quantum Researcher,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
2709,ML Researcher,AI,"TensorFlow, Python",,,,,
2710,ML Researcher,AI,"Python, TensorFlow",,,,,
2711,AI Engineer,AI,"TensorFlow, PyTorch",,,,,
2712,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2713,Quantum Researcher,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
2714,AI Engineer,AI,"PyTorch, Python",,,,,
2715,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2716,Smart Contract Engineer,Blockchain,"Rust, Ethereum",,,,,
2717,Blockchain Developer,Blockchain,"Rust, Ethereum",,,,,
2718,ML Researcher,AI,"TensorFlow, PyTorch",,,,,
2719,AI Engineer,AI,"Python, TensorFlow",,,,,
2720,Blockchain Developer,Blockchain,"Ethereum, Solidity",,,,,
2721,Smart Contract Engineer,Blockchain,"Rust, Ethereum",,,,,
2722,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2723,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
2724,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2725,Smart Contract Engineer,Blockchain,"Rust, Solidity",,,,,
2726,ML Researcher,AI,"TensorFlow, Python",,,,,
2727,AI Engineer,AI,"PyTorch, Python",,,,,
2728,Blockchain Developer,Blockchain,"Rust, Solidity",,,,,
2729,Quantum Software Developer,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
2730,Blockchain Developer,Blockchain,"Ethereum, Solidity",,,,,
2731,Data Scientist,AI,"PyTorch, Python",,,,,
2732,Quantum Software Developer,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
2733,ML Researcher,AI,"PyTorch, TensorFlow",,,,,
2734,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2735,Blockchain Developer,Blockchain,"Solidity, Ethereum",,,,,
2736,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2737,Smart Contract Engineer,Blockchain,"Solidity, Rust",,,,,
2738,ML Researcher,AI,"PyTorch, TensorFlow",,,,,
2739,Data Scientist,AI,"Python, TensorFlow",,,,,
2740,ML Researcher,AI,"TensorFlow, PyTorch",,,,,
2741,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2742,Quantum Software Developer,Quantum Computing,"Qiskit, Linear Algebra",,,,,
2743,ML Researcher,AI,"Python, TensorFlow",,,,,
2744,Quantum Researcher,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
2745,AI Engineer,AI,"Python, PyTorch",,,,,
2746,Smart Contract Engineer,Blockchain,"Solidity, Ethereum",,,,,
2747,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2748,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2749,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
2750,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2751,Smart Contract Engineer,Blockchain,"Ethereum, Solidity",,,,,
2752,Smart Contract Engineer,Blockchain,"Rust, Solidity",,,,,
2753,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2754,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2755,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
2756,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2757,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2758,Smart Contract Engineer,Blockchain,"Ethereum, Rust",,,,,
2759,Data Scientist,AI,"Python, PyTorch",,,,,
2760,ML Researcher,AI,"TensorFlow, PyTorch",,,,,
2761,Quantum Researcher,Quantum Computing,"Qiskit, Linear Algebra",,,,,
2762,Quantum Software Developer,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2763,ML Researcher,AI,"Python, PyTorch",,,,,
2764,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2765,Smart Contract Engineer,Blockchain,"Solidity, Rust",,,,,
2766,Smart Contract Engineer,Blockchain,"Ethereum, Solidity",,,,,
2767,ML Researcher,AI,"TensorFlow, Python",,,,,
2768,Blockchain Developer,Blockchain,"Rust, Ethereum",,,,,
2769,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
2770,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
2771,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2772,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2773,Data Scientist,AI,"PyTorch, TensorFlow",,,,,
2774,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2775,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
2776,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2777,Data Scientist,AI,"PyTorch, Python",,,,,
2778,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
2779,ML Researcher,AI,"Python, TensorFlow",,,,,
2780,Quantum Researcher,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
2781,Smart Contract Engineer,Blockchain,"Solidity, Ethereum",,,,,
2782,Smart Contract Engineer,Blockchain,"Ethereum, Solidity",,,,,
2783,Quantum Software Developer,Quantum Computing,"Qiskit, Linear Algebra",,,,,
2784,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2785,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2786,Data Scientist,AI,"Python, TensorFlow",,,,,
2787,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
2788,AI Engineer,AI,"PyTorch, Python",,,,,
2789,Smart Contract Engineer,Blockchain,"Solidity, Ethereum",,,,,
2790,Data Scientist,AI,"TensorFlow, PyTorch",,,,,
2791,Smart Contract Engineer,Blockchain,"Rust, Solidity",,,,,
2792,Quantum Software Developer,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
2793,Quantum Researcher,Quantum Computing,"Qiskit, Linear Algebra",,,,,
2794,Quantum Software Developer,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
2795,Blockchain Developer,Blockchain,"Rust, Ethereum",,,,,
2796,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2797,Blockchain Developer,Blockchain,"Ethereum, Solidity",,,,,
2798,ML Researcher,AI,"PyTorch, TensorFlow",,,,,
2799,Quantum Researcher,Quantum Computing,"Qiskit, Linear Algebra",,,,,
2800,ML Researcher,AI,"TensorFlow, PyTorch",,,,,
2801,AI Engineer,AI,"PyTorch, Python",,,,,
2802,Quantum Software Developer,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
2803,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2804,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2805,AI Engineer,AI,"PyTorch, TensorFlow",,,,,
2806,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2807,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2808,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
2809,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2810,Quantum Researcher,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
2811,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2812,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2813,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
2814,AI Engineer,AI,"Python, PyTorch",,,,,
2815,Quantum Researcher,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
2816,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2817,Quantum Researcher,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
2818,Data Scientist,AI,"PyTorch, TensorFlow",,,,,
2819,Blockchain Developer,Blockchain,"Rust, Ethereum",,,,,
2820,Blockchain Developer,Blockchain,"Rust, Solidity",,,,,
2821,Quantum Researcher,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
2822,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
2823,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2824,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2825,Quantum Software Developer,Quantum Computing,"Linear Algebra, Qiskit",,,,,
2826,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
2827,Data Scientist,AI,"TensorFlow, Python",,,,,
2828,Data Scientist,AI,"TensorFlow, Python",,,,,
2829,ML Researcher,AI,"PyTorch, TensorFlow",,,,,
